Code,Name,Purchase Price,Tax,Retail Price,Category Code
7506306307223,Arroz Instantaneo Knorr Con tomate 155gr,,0,45,16
69,Knorr Suiza Caldo de Pollo 2 cubos,,0,45,16
70,Knorr tomate 2 cubos,,0,45,16
7501005180658,Knorr Suiza Caldo de pollo Frasco 100gr,,0,45,16
71,TAJIN POLVO FRASCO 142GR.,,0,45,16
72,Tajin Polvo Sobre 4gr,,0,0,13
73,Frijoles enteros la costeña 560gr,,0,0,13
74,Frijoles enteros la costeña bolsa 460gr,,0,0,13
75,Frojiles bayos la costeña 560gr,,0,0,13
76,Frijoles bayos enteros la costeña bolsa 460gr,,0,0,13
77,Frijoles Bayos refritos la costeña bolsa 430gr,,0,0,13
78,Frijoles Refritos peruanos la costeña bolsa 430gr,,0,0,13
79,Frijoles refritos negros la costeña bolsa 430gr,,0,0,13
80,Frijoles bayos refritos la costeña 580gr,,0,0,13
81,Frijoles negros refritos la costeña 580gr,,0,0,13
82,Frijoles La sierra Bayos Refritos 580gr,,0,0,13
83,Frijoles La sierra negros refritos 580gr,,0,0,13
84,Frijoles La sierra refritos bayos bolsa 430gr,,0,0,13
85,Frijoles La sierra Negros Refritos bolsa 430gr,,0,0,13
86,Frijoles Isadora Bayos Refritos bolsa 430gr,,0,0,13
87,Frijoles Isadora negros refritos bolsa 430gr,,0,0,13
88,Frijoles Refritos Peruanos Isadora bolsa 430gr,,0,0,13
12073,Encendedor tokai,,0,6,13
89,Mole doña maria Tetrabrick 270 gr.,,0,0,13
90,Mole doña maria Tetrabrick 540 gr.,,0,0,13
7501003150233,Mole doña maria en pasta frasco 235gr,,0,0,13
91,Mole doña maria en pasta frasco 375gr,,0,0,13
92,Mole rojo Doña Chonita 350gr,,0,0,13
7639700760,Adobo Doña chonita 350gr,,0,0,13
7639700785,Salsa chile guajillo doña chonita 350gr,,0,0,13
93,Caldillo tomate verde doña chonita 350gr,,0,0,13
76397007908,Salsa chile pasilla doña chonita 350gr,,0,0,13
94,Mole verde doña chonita 350gr,,0,0,13
95,Pipian doña chonita 350gr,,0,0,13
12072,Pañal Mediano suavelastic max pza,,0,0,13
12071,Pañal grande suavelastic max pza,,0,0,13
12070,Pañal Jumbo suavelactic max pza,,0,0,13
96,Toallitas humedas suavelastic max 50 pzas,,0,0,13
97,Toallitas Humedas suavelastic max 100 pzas,,0,0,13
7501055901425,Alpura deslactosada 1 lt,,0,0,13
7501055904143,Alpura Deslactosada light 1 lt,,0,0,13
7501055900800,Alpura light 1 lt,,0,0,13
7501055900046,Alpura semi 1 lt,,0,0,13
7501055900039,Alpura clasica 1 lt,,0,0,13
7501020540666,nutri leche 1 lt,,0,0,13
99,Nutri leche bolsa 1 lt,,0,0,13
98,Nutri leche deslactosada 1 lt,,0,0,16
7506306238336,Jabon tocador zets Frescura 150gr,,0,0,16
7509546074979,Jabon tocador palmolive neutro balance 150gr,,0,0,16
100,Jabon tocador neutro grisi 150gr,,0,0,16
7509546059167,Jabon tocador palmolive naturals 160gr,,0,0,16
7506306238640,Jabon tocador camay clasico 150gr,,0,0,18
7501943489035,Jabon tocador escudo proteccion y cuidado 160gr,,0,0,18
67238891190,Jabon tocador dove blanco 135gr,,0,0,18
7501943480001,Kleenex de bolsillo,,0,0,18
7791293022543,Rexona Men Sportfan 150ml,,0,0,18
101,Sal La Fina bote refinada fluorada 1 kg,,0,0,18
102,Sal la fina 1 kg,,0,0,18
7501058611062,Carnation clavel original 360g,,0,0,18
7501059240681,Carnation Clavel Nestlé Tetrapack 1 lt,,0,0,13
103,Nestlé La Lechera original 387 g,,0,0,13
104,La lecherita nestle 100gr,,0,0,13
105,Media crema nestle 225gr,,0,0,13
106,Nestlé La Lechera sirve fácil 335 g,,0,0,13
107,Azucar estandar 1 kg,,0,0,13
108,Sustituto de azucar splenda sobre,,0,0,13
109,Salsa valentina negra 370ml,,0,0,16
110,Salsa valentina amarilla 370ml,,0,50,16
111,Salsa valentina amarilla 1 lt,,0,52,16
112,Salsa valentina negra 1lt,,0,0,13
113,Salsa Botanera 1 Lt.,,0,10,13
114,Salsa botanera 370ml,,0,0,13
115,Harina de Maiz 1 Kg. Minsa,,0,0,13
116,Harina de maiz Maseca 1 kg,,0,19,13
117,Harina de trigo tres estrellas 1 kg,,0,11,13
118,Harina de trigo integral 3 estrellas 1 kg,,0,12,13
119,La Moderna Harina Trigo 1 Kg,,0,0,13
120,Harina de arros 3 estrellas 250gr,,0,19,13
121,Harina de arroz 3 estrellas 500gr,,0,0.5,13
122,Harina para hotcakes gamesa 850gr,,0,11,13
123,Harina para hotcakes 3 estrellas 900gr,,0,10,13
124,Crema para Cafe Coffe Mate 160gr,,0,20,13
125,Crema para Cafe Coffe Mate sobre,,0,20,13
7506205802355,CHOCO MILK SOBRE 22GR,,0,0,13
126,CHOCO MILK 160GR SOBRE,,0,0,13
127,CHOCOMILK 400GR BOTE,,0,13,13
128,CHOCOMILK 375GR BOLSA,,0,14,13
129,Chocolate en polvo Nesquik 200 gr,,0,15,13
75000011,Malteada Nesquik chocolate,,0,0,13
130,malteada chocolate carlos V,,0,15,13
131,Chocolate abuelita barra,,0,0,13
132,Chocolate ibarra barra,,0,0,13
133,Chocolate morelia 357gr bolsa,,0,0,13
134,Chocolate Morelia 155gr bolsa,,0,0,13
135,Lentejas abeto 500gr,,0,0,13
136,Maiz palomero bolsa 250gr,,0,7,13
137,Aceitunas sin hueso la costeña 185gr,,0,4,13
138,Aceitunas deshuesadas bufalo 240gr,,0,18,13
139,Crema de coco calahua 480gr,,0,0,13
140,Pasta adobo Achiote la anita 110gr,,0,0,13
141,Maple karo 250ml,,0,0,13
142,Cajeta envinada coronado 370gr,,0,9,18
143,Cajeta quemada 370gr coronado,,0,9,18
144,Cajeta vainilla 370gr coronado,,0,10,13
145,Quaker avena 3 minutos,,0,10,13
146,veladora farolito papel #2,,0,0,13
147,Veladora farolito papel #5,,0,0,13
148,Vela pza,,0,10,13
149,Vinagre blanco barrilito 750ml,,0,6,13
150,Vinagre manzana barrilito 750ml,,0,0,13
151,Vinagre de caña Barrilito 750 ml,,0,27,13
152,Miel carlota 300gr,,0,25,13
153,Mermelada de fresa la costeña 270gr,,0,9,13
154,Salsa roja taquera la costeña 250gr,,0,24,13
155,Salsa verde la costeña 250gr,,0,40,13
156,Pure de tomate del monte 210gr,,0,40,13
157,Salsa taquera del monte 220gr,,0,40,13
158,Salsa verde del monte 220gr,,0,20,13
159,Salsa catsup del monte 220gr,,0,7.5,13
160,Salsa catsup del monte 320gr,,0,15,13
161,Salsa de soya Kikkoman 148ml,,0,0,13
162,Salsa tipo inglesa crosse & blackwell 145ml,,0,0,13
163,Salsa tipo inglesa crosse & blackwell 50ml,,0,10,13
164,Jugo sazonador Maggi 100 ml,,0,0,13
165,Jugo sazonador Maggi 200 ml,,0,43,13
166,Salsa BBQ 360gr hunts,,0,0,13
167,Salsa BBQ 620gr hunts,,0,15,13
7501009222729,Rastrillo Gillette hoja normal pza,,0,15,13
168,Bateria duracell 9v,,0,6,13
169,Bateria duracell D2,,0,13,13
170,Bateria duracell C2,,0,13,13
41333666426,Bateria duracell AA,,0,9,13
41333428482,Bateria duracell AAA,,0,12,13
171,Bateria eveready AA,,0,30,13
172,Bateria eveready AAA,,0,30,13
75003401,Gerber pera 2 etapa 113gr,,0,0,13
7501000910397,Gerber postre de guayaba 2 etapa 113gr,,0,29,13
7501000904242,Gerber v. con res y arroz 2 etapa 113gr,,0,0,13
173,Gerber platano 2 etapa 113gr,,0,23,13
174,Gerber Frutas tropicales 2 etapa 113gr,,0,32,13
175,Gerber v. con pollo y pasta 2 etapa 113gr,,0,15,16
176,Gerber durazno 2 etapa 113gr,,0,79,13
177,Gerber manzana 2 etapa 113gr,,0,80,13
75003425,Gerber ciruela pasa 2 etapa 113gr,,0,80,13
75003807,Gerber jugo de pera 1 etapa 118ml,,0,0,13
178,Gerber jugo de manzana 1 etapa 118ml,,0,0,13
7501058611987,Gerber splashers manzana 2 etapa 175ml,,0,0,13
7501058611994,Gerber splashers pera 2 etapa 175ml,,0,0,13
7501023606635,Atun Nair aleta amarilla en aceite 130gr,,0,11,13
7501023606642,Atun Nair aleta amarilla en agua 130gr,,0,11,13
7501041418241,Atun Tuny aleta amarilla en aceite 140gr,,0,11,13
179,Atún Tuny aleta amarilla en agua 140gr,,0,11,13
7501052470030,Aderezo Clemente Jacques a la italiana 237 ml,,0,11,13
7501052470061,Aderezo Clemente Jacques mil islas 237 ml,,0,11,13
7501052470016,Aderezo Clemente Jacques cesar 237 ml,,0,11,13
7501052473413,Chipotles Clemente Jacques molidos 220 ml,,0,11,13
7503006961151,Veladora limonero espiritu divino,,0,11,13
7501557200408,Veladora Aramo No.4,,0,10,13
7501557200101,Veladora Aramo N°8,,0,0,13
7503002163023,Gel extreme 250gr,,0,0,13
7506192503358,Gel Ego 200ml,,0,12,13
7509546058955,SPRAY ANTICERAMIDAS CAPRICE PZ 316 ml,,0,14,13
7509546059006,Caprice Fijador Aerosol Granada 316ml,,0,14,13
7509546058979,Caprice Fijador Aerosol extracto de algas 316ml,,0,15,13
7501026005381,Jabon zote blanco 200gr,,0,15,13
7501026005688,Jabon zote rosa 200gr,,0,22,13
7501026005671,Jabon zote rosa 400gr,,0,22,13
7501026005374,Jabon zote blanco 400gr,,0,22,13
7501026028045,Jabon blanca nieves liquido 1 lt,,0,22,13
7501026028304,jabon roma liquido 1 lt,,0,17,13
7501026028007,jabon foca liquido 1 lt,,0,16,13
7501268200025,Blanqueador los patitos 1 lt,,0,25,13
75000615,Blanqueador cloralex 950ml,,0,12,16
7501071900129,Blanqueador clorox 930ml,,0,12,16
7501071900112,Blanqueador clorox 500ml,,0,36,16
75000608,Blanqueador cloralex 500ml,,0,36,16
7501025403027,Limpiador pinol 500ml,,0,36,16
7501025403485,Limpiador Pinol 1 lt,,0,36,16
75001162,Fabuloso lavanda 500ml,,0,36,16
75001186,Fabuloso mar fresco 500ml,,0,36,16
7501035906464,Fabuloso fresco amanecer 500ml,,0,13,16
7501035910072,Det Ajax Bicloro 388 Gr,,0,13,16
7509546017143,AXION LIQUIDO LIMON 400ML,,0,13,16
7506195196984,Det Liquido Salvo 300 Ml,,0,13,16
7506339343595,Det. liquido salvo limon 900ml,,0,13,16
7509546052977,Det. liquido axion limon 900ml,,0,7.5,13
7501199413006,Det. liquido mas color 415ml,,0,7.5,13
7501943485730,"Servilleta Marli ""Interfoliada"" c/250 Pz",,0,15,13
7501071900969,poett 900ml frescura frutal,,0,15,13
7501071900280,Poett 900ml primavera,,0,26,13
7501071903137,Poett 900ml bosque de bambu,,0,22,13
7509546008202,fabuloso energia naranja 1 lt,,0,38,13
7509546051956,fabuloso alternativa al cloro 1 lt,,0,27,13
7501035910096,fabuloso fresco amanecer 1 lt,,0,10,13
7501035910034,fabuloso lavanda 1 lt,,0,11,13
7509546062914,fabuloso menta y orquidea 1 lt,,0,11,13
7509546008295,fabuloso pasion de frutas 1 lt,,0,6,13
7501035910041,fabuloso mar fresco 1 lt,,0,6,13
7501035904071,Vel rosita 1 lt,,0,12,13
7509546045689,Vel rosita 450ml,,0,17,13
7509546017808,suavitel cuidado superior fresca primavera 450ml,,0,12,13
7509546017815,suavitel cuidado superior fresco aroma de sol 450ml,,0,12,13
7509546016313,suavitel cuidado superior fresco aroma de sol 850ml,,0,12,13
7509546016306,suavitel cuidado superior fresca primavera 850ml,,0,17,13
7509546050102,suavitel cuidado superior anochecer 850ml,,0,14,13
7509546043579,Suavitel baby antibacterial 850ml,,0,12,13
7503002319529,VANISH ROSA LIQUIDO 925 ML,,0,0,13
75810400015,Agua bonafont natural 1.5 lt,,0,0,13
758104100422,Agua bonafont natural 1 lt,,0,0,13
7501064191909,Victoria mega 1.2 lt,,0,0,13
7501064115400,Victoria media 355ml,,0,0,13
7501059274488,Agua nestle 600ml,,0,0,13
7501059200012,Agua Sta maria 1.5 lt,,0,0,13
75810400293,Bonafont Juizzy jamaica 1.5 lt,,0,19,13
7502213341657,Cañazo 960ml,,0,19,13
7501013100198,jumex LT botella 500ml Manzana,,0,19,13
7501013100037,jumex LT botella 500ml Mango,,0,19,13
7501013100211,jumex LT botella 500ml Fresa,,0,19,13
7501013100051,jumex LT botella 500ml Durazno,,0,0,13
7501013100990,jumex LT botella 500ml Coco-piña,,0,19,13
75004101,Cerveza carta blanca 940ml Ret.,,0,42,13
7501049912215,XX Equis 1.2 lt Ret.,,0,19,13
7501064101205,Corona mega 1.2 lt Ret.,,0,12,13
7506192505918,Vive 100 500ml te verde,,0,12,13
7506192505833,Vive 100 500ml manzana,,0,21,13
7501013122114,Jumex tetrapack 1 lt piña,,0,0,13
7501013122138,Jumex tetrapack 1 lt naranja,,0,0,13
7501055320639,Cola cola sin azucar 600ml,,0,0,13
7506241202119,Volt lata 473ml guarana,,0,0,13
7501055342679,Valle frut mango 600ml,,0,17,13
75007614,Cola cola 600ml,,0,11,1
7501055305339,Coca cola light 600ml,,0,9,1
7501059236745,Agua nestle 4 lt,,0,35,11
75004699,Coca cola Ret. 500ml,,0,13,11
70847003656,Monster energy 473ml,,0,0,1
7501055305629,Sprite 600ml,,0,0,1
7501055303786,Fresca 600ml,,0,17,1
7502213340100,Huasteco 440ml,,0,20,2
7501064197031,Corona cero lata 335ml,,0,13,1
7501055337477,Valle frut manzana 600ml,,0,13,1
89826001415,Tecate lata 473ml,,0,13,1
7501061696988,Indio lata 473ml,,0,13,1
7501064190711,Corona extra lata 335ml,,0,13,1
7501064112546,Modelo lata 355ml,,0,25,11
7501049962012,Sol sal y limon  lata 355ml,,0,35,11
7501049967062,Sol clamato 473ml,,0,35,11
4033100094316,Winston 24's,,0,12,1
7501064194139,Victoria lata 473ml,,0,12,1
7503023959025,Camel 14's,,0,20,1
7501003693389,Presidente 200ml,,0,20,1
7503001506876,Rancho escondido 750ml,,0,20,1
7503001506890,Rancho escondido 200ml,,0,10,1
7503001506579,Rancho escondido 1.750 ml,,0,15,1
7610594252049,Licor de cafe Kahlua 1 lt,,0,11,1
7501043712606,Antillano oro 1 lt,,0,13,1
7501035020429,Appleton special 750ml,,0,13,1
7501008660188,Bacardi blanco 375ml,,0,0,1
7501008660171,Bacardi blanco 200ml,,0,8,1
7501048810017,Gran centenario reposado 950ml,,0,30,1
7501043710701,Vodka karat 1 lt,,0,11,1
7501035015203,Vodka oso negro 1 lt,,0,11,1
5410316948319,Vodka smirnoff 750ml,,0,12,2
50196388,Buchanan's 12 años 750ml,,0,13,11
5000267014203,Red label J. Walker 700ml,,0,11,1
82184090473,Jack daniels 750ml,,0,15,11
7501008611043,Bacardi añejo 200ml,,0,15,11
80432402870,Passport 700ml,,0,0,11
50107520003210,William lawsons 750ml,,0,15,11
7501008660201,Bacardi blanco 980ml,,0,0,11
7501008660195,Bacardi blanco 750ml,,0,18,11
7501005616898,100 años azul reposado 700ml,,0,0,19
749787500012,Cabrito rep. con bot/375ml 1 lt,,0,18,11
7501048840212,Centenario azul reposado 950ml,,0,38,19
7501048840205,Centenario azul reposado 750ml,,0,31,9
7501043710565,Teq. Jarana reposado 1 lt,,0,55,9
50196265,Black & WHITE 750ml,,0,0,9
5000267013602,Red label J. walker 1 lt,,0,130,9
80432401774,Passport 1 lt,,0,176,9
7501003693273,Presidente 940ml,,0,124,9
7501003693402,Presidente 700ml,,0,122,9
7501003693419,Presidente 500ml,,0,72,9
8410113000019,Torres 5 750ml,,0,42,9
8410113000071,Torres 10 750ml,,0,280,9
7501003690784,Añejo los reyes 940ml,,0,124,9
7501003690760,Añejo los reyes 700ml,,0,93,9
7501008611135,Bacardi añejo 750ml,,0,157,9
7501035047204,Kraken black spiced 750ml,,0,192,9
7312040017010,Vodka absolut azul 750ml,,0,715,9
7312040180752,Vodka absolut mango 750ml,,0,290,9
7312040040759,Vodka absolut raspberri 750ml,,0,403,9
7501043706100,Anis mico Dulce 250ml,,0,34,9
7501043706407,Anis mico dulce 1 lt,,0,176,9
5011013100132,Crema de whisky baileys 750ml,,0,140,9
5011013100118,Crema de whisky baileys 1 lt,,0,160,9
7501022899120,Rompope coronado 900ml,,0,135,9
7501035030107,Rompope santa clara 1 lt,,0,143,9
89540468655,Ron malibu 750ml,,0,142,9
7501003692986,Don pedro 1 lt,,0,237,9
7501035020009,Ron appleton blanco 950ml,,0,186,9
7501035020405,Ron appleton blanco 750ml,,0,121,9
7501035020207,Ron appleton state 750ml,,0,165,9
7501035045002,Ron matusalem platino,,0,377,9
7501035010550,Cuervo especial reposado 990ml,,0,235,9
7501035012035,Cuervo tradicional reposado 950ml,,0,127,9
7501035012028,Cuervo tradicional reposado 695ml,,0,100,9
744607049108,El jimador reposado 700ml,,0,76,9
744607049702,El jimador reposado 200ml,,0,194,9
7503023578295,don pedro 200ml,,0,306,9
82184042397,Jack daniels honey 700ml,,0,72,9
7501035015067,Oso negro 250ml,,0,59,9
7501005600644,Sauza hacienda reposado 500ml,,0,117,9
7502213341350,Vodka Zaverich premium 1lt,,0,176,9
7503007479112,Charanda uruapan blanco 940ml,,0,275,9
7503007479167,Charanda uruapan blanco 355ml,,0,275,9
82000747345,Captain morgan 750ml,,0,275,9
80516135144,V.T. Riunite lambrusco 750ml,,0,35,9
7501005616522,100 Años Azul reposado 200ml,,0,120,9
744607049801,El jimador reposado 950ml,,0,0,9
721059007504,Vodka skyy 750ml,,0,0,9
5900685006067,Vodka wyborowa 1 lt,,0,0,9
7501035013018,Cuervo 1800 añejo 700ml,,0,0,9
7501035013117,Cuervo 1800 blanco 700ml,,0,198,9
7501005616409,Sauza hornitos reposado 200ml,,0,0,9
50196081,Black & white 1 lt,,0,0,9
50196913,Buchanans 18 años,,0,0,9
7501003692924,don pedro 500ml,,0,0,9
7501035045019,Matusalem clasico 750ml,,0,0,9
7501036120241,V.T. California tetra pak 1 lt,,0,0,9
7501003603081,Azteca de oro 700ml,,0,0,9
698450501002,Casco viejo joven 950ml,,0,0,9
4750021000157,Vodka Stolichnaya 750ml,,0,0,9
7501035010116,Cuervo especial reposado 695ml,,0,0,9
7501043712552,Antillano oro 250ml,,0,0,9
5000299210208,Passport 200ml,,0,0,9
7501043712200,Antillano blanco 1 lt,,0,0,9
7501008611203,Bacardi añejo 1 lt,,0,0,9
7501035010338,Cocktel piña colada esperry 750ml,,0,0,9
7501043703208,Jerez 3 coronas 1 lt,,0,0,9
7501171600011,Cazadores reposado 1 lt,,0,0,9
759380116299,Teq. 3 caballos reposado 200ml,,0,0,9
7501035010352,Cocktel medias de seda sperry 750ml,,0,0,9
7501005616911,100 años verde añejo 700ml,,0,0,9
7506064300320,Don julio 70 añejo 750ml,,0,0,9
7312040150755,Vodka absolut pear 750ml,,0,0,9
7312040090754,Vodka absolut citron 750ml,,0,0,9
7312040050758,Vodka absolut mandarina 750ml,,0,0,9
7506064300269,Don julio reposado 750ml,,0,0,9
5010327905105,Wky. clan mac gregor 750ml,,0,0,9
5010103800310,Wky. j & b 750ml,,0,0,9
5010103800457,Wky. j & b 1 lt,,0,0,9
7501003680082,Ron baraima blanco 700ml,,0,0,9
744607000109,Herradura blanco 700ml,,0,0,9
750175102046,San matias reposado 250ml,,0,0,9
744607002103,Herradura reposado 700ml,,0,0,9
7509546032870,Suavitel momentos magicos besos de flores 750ml,,0,0,9
7509546070070,Suavitel dulces placeres fresas y chocolate 750ml,,0,0,9
7509546070124,Suavitel dulces placeres toronja y flor de cereza 750ml,,0,0,9
7509546032863,Suavitel momentos magicos abrazo de sol 750ml,,0,0,9
7509546067537,Suavitel complete armonia de durazno 800ml,,0,0,9
7509546067513,Suavitel complete fresca primavera 800ml,,0,0,9
7509546032856,Suavitel momentos magicos abrazo de amor 750ml,,0,0,9
7509546067520,Suavitel complete fresco aroma de sol 800ml,,0,0,9
7509546067544,Suavitel complete anochecer 800ml,,0,0,9
7509546067551,Suavitel complete orquideas blancas 800ml,,0,0,9
7509546067506,Suavitel complete acqua 800ml,,0,0,9
7501025414054,Ensueño max Zero enjuague rocio de violetas 850ml,,0,0,9
7501025414108,Ensueño max Zero enjuague sensacion natural 850ml,,0,0,9
7501025413002,Ensueño Zero enjuague frescura primaveral 850ml,,0,0,9
7501025444365,Ensueño naturela coco   karite 850ml,,0,0,9
7501025414450,Ensueño naturela pepino   bambu 850ml,,0,0,9
7501025414351,Ensueño naturela avena   almendra 850ml,,0,0,9
7501025414153,Ensueño bebe con aloe vera 850ml,,0,0,9
7501025414207,Ensueño max fresca armonia 850ml,,0,0,9
7501025414030,Ensueño max fresco verano 850ml,,0,0,9
7501025414252,Ensueño naturela manzanilla   aloe 850ml,,0,0,9
7501006705942,Jabon det. ace 250gr,,0,0,9
7501007445557,Jabon ace Det. 500gr,,0,0,9
7500435105361,Det Maestro limpio 500gr,,0,0,9
7500435014069,Det. Bold 3 en 1  850gr,,0,0,9
7500435018791,Det Ace 900gr,,0,0,13
7501026004629,Det. roma de 250gr,,0,0,13
7501026027550,Det. blanca Nieves 250gr,,0,0,13
7501026026577,Det. Foca 250gr,,0,0,13
7501026004612,Det. roma 500gr,,0,0,13
7500435105354,Det. Maestro limpio 250gr,,0,22,13
7501001106690,Det. bold 3 en 1 500gr,,0,0,13
7500435120852,Det. ariel 850gr,,0,22,13
7501026026423,Det. Foca 1 kg,,0,22,13
120100,Jabon pasta tepeyac,,0,22,13
7501001130664,Det. salvo 250gr,,0,22,13
7501001130657,Det. salvo 500gr,,0,17,13
7506195169995,Det. salvo 1 kg,,0,17,13
7501026004605,Det. roma 1 kg,,0,0,13
7501007455730,Det. ariel 500gr,,0,18,13
7501065908841,Det. ariel 250gr,,0,0,13
7501050410366,Hortensia supreme 450 hjs,,0,0,13
7501050410311,Hortensia supreme 400 hjs,,0,17,13
7501017376322,Hig. Vogue 400 hjs,,0,17,13
7713042173283,Servilletas prueba 125 pzas,,0,17,13
7503022217348,Servilletas prueba 500 pzas,,0,0,13
7501007704302,servilletas petalo 100 pzas,,0,10,13
7501943466364,Servilletas petalo 220 pzas,,0,18,13
7501067280143,P. aluminio alupack 7.5m * 29cm,,0,0,13
10900000406,P. aluminio reynolds wrap 7.62m * 30.4 cm,,0,0,13
7502208805225,plato pastelero reyma 006 25 pzas,,0,32,13
41594206607,Vaso termico 10JY10 dark 10 oz 25 pzas,,0,8,13
643131523132,plato pozolero orion 25 pzas PH8,,0,9,13
7500462081256,Tenedor sopero 25 pzas foriba,,0,9,13
7502208800077,Vaso platico Reyma 50 pzas 8 oz,,0,16,13
643131504780,Charola 066 orion 50 pzas,,0,0,13
643131504773,Charola 855 25 pzas orion,,0,14,13
706460000641,Whiskas sobre fillets salmon 85gr,,0,33,13
706460000740,Whiskas sobre  fillets parrillada mixta 85gr,,0,0,13
706460000702,Whiskas sobre fillets pescado blanco 85gr,,0,14,13
706460000672,Whiskas sobre fillets pavo 85gr,,0,9,13
7501199413280,Det. liquido mas color 830ml,,0,18,13
7501199412931,Det. Mas oscura 415ml,,0,31,13
7500462081218,Cuchara pastelera 50 pzas foriba,,0,33,13
706460236125,Pedigree lata 375gr adulto res en filetes,,0,18,13
706460235821,Pedigree lata 625gr adulto res en filetes,,0,11,13
706460000634,Whiskas lata fillets salmon 156gr,,0,26,13
23100335476,Whiskas lata fillets res 156gr,,0,24,13
706460750010,Whiskas lata pate atun 156gr,,0,25,13
706460249286,Pedigree sobre razas pequeñas pollo en filetes 100gr,,0,9,13
706460249316,Pedigree sobre cachorro res en filetes 100gr,,0,27,13
706460249231,Pedigree sobre adulto pollo en filetes 100gr,,0,10,13
7501119500366,Microdyn Microbicida 15ml,,0,25,13
12101,Cafe vaso chico pza,,0,13,13
12102,Cafe vaso grande pza,,0,23,13
