Code,Name,Purchase Price,Tax,Retail Price,Category Code
115,Harina de Maiz 1 Kg. Minsa,,0,13,13
7500000000000,Harina de maiz Maseca 1 kg,,0,14,13
117,Harina de trigo tres estrellas 1 kg,,0,15,13
118,Harina de trigo integral 3 estrellas 1 kg,,0,0,13
7500000000000,La Moderna Harina Trigo 1 Kg,,0,15,13
120,Harina de arros 3 estrellas 250gr,,0,0,13
121,Harina de arroz 3 estrellas 500gr,,0,0,13
122,Harina para hotcakes gamesa 850gr,,0,0,13
123,Harina para hotcakes 3 estrellas 900gr,,0,0,13
7500000000000,Crema para Cafe Coffe Mate 160gr,,0,0,13
7500000000000,Crema para Cafe Coffe Mate sobre,,0,7,13
7510000000000,CHOCO MILK SOBRE 22GR,,0,4,13
7510000000000,CHOCO MILK 160GR SOBRE,,0,18,13
127,CHOCOMILK 400GR BOTE,,0,0,13
128,CHOCOMILK 375GR BOLSA,,0,0,13
129,Chocolate en polvo Nesquik 200 gr,,0,0,13
75000011,Malteada Nesquik chocolate,,0,9,18
7500000000000,malteada chocolate carlos V,,0,9,18
131,Chocolate abuelita barra,,0,10,13
132,Chocolate ibarra barra,,0,10,13
133,Chocolate morelia 357gr bolsa,,0,0,13
134,Chocolate Morelia 155gr bolsa,,0,0,13
7500000000000,Lentejas abeto 500gr,,0,10,13
7500000000000,Maiz palomero Abeto bolsa 250gr,,0,6,13
7500000000000,Aceitunas sin hueso la costeña 185gr,,0,0,13
7500000000000,Aceitunas deshuesadas bufalo 240gr,,0,27,13
139,Crema de coco calahua 480gr,,0,25,13
11848455570,Pasta adobo Achiote la anita 110gr,,0,9,13
7500000000000,Maple karo 250ml,,0,24,13
74323083620,Cajeta envinada coronado 370gr,,0,40,13
74323083651,Cajeta quemada 370gr coronado,,0,40,13
74323083644,Cajeta vainilla 370gr coronado,,0,40,13
7500000000000,Quaker avena 3 minutos,,0,20,13
7500000000000,veladora farolito papel #2,,0,7.5,13
7500000000000,Veladora farolito papel #5,,0,15,13
148,Vela pza,,0,0,13
149,Vinagre blanco barrilito 750ml,,0,0,13
7500000000000,Vinagre manzana barrilito 750ml,,0,10,13
151,Vinagre de caña Barrilito 750 ml,,0,0,13
7500000000000,Miel carlota 300gr,,0,43,13
7500000000000,Mermelada de fresa la costeña 270gr,,0,0,13
7500000000000,Salsa roja taquera la costeña 250gr,,0,15,13
7500000000000,Salsa verde la costeña 250gr,,0,15,13
75014483,Pure de tomate del monte 210gr,,0,6,13
7500000000000,Salsa taquera del monte 220gr,,0,13,13
7500000000000,Salsa verde del monte 220gr,,0,13,13
75014339,Salsa catsup del monte 220gr,,0,9,13
160,Salsa catsup del monte 320gr,,0,12,13
41390000508,Salsa de soya Kikkoman 148ml,,0,30,13
7500000000000,Salsa tipo inglesa crosse & blackwell 145ml,,0,30,13
7500000000000,Salsa tipo inglesa crosse & blackwell 50ml,,0,0,13
7500000000000,Jugo sazonador Maggi 100 ml,,0,29,13
165,Jugo sazonador Maggi 200 ml,,0,0,13
7500000000000,Salsa BBQ 360gr hunts,,0,23,13
7500000000000,Salsa BBQ 620gr hunts,,0,32,13
7500000000000,Rastrillo Gillette hoja normal pza,,0,15,16
41333001043,Bateria duracell 9v,,0,79,13
41333000985,Bateria duracell D2,,0,80,13
41333000992,Bateria duracell C2,,0,80,13
41333666426,Bateria duracell AA,,0,0,13
41333428482,Bateria duracell AAA,,0,0,13
171,Bateria eveready AA,,0,0,13
172,Bateria eveready AAA,,0,0,13
75003401,Gerber pera 2 etapa 113gr,,0,11,13
7500000000000,Gerber postre de guayaba 2 etapa 113gr,,0,11,13
7500000000000,Gerber v. con res y arroz 2 etapa 113gr,,0,11,13
75003418,Gerber platano 2 etapa 113gr,,0,11,13
75003456,Gerber Frutas tropicales 2 etapa 113gr,,0,11,13
7500000000000,Gerber v. con pollo y pasta 2 etapa 113gr,,0,11,13
75003371,Gerber durazno 2 etapa 113gr,,0,11,13
75003388,Gerber manzana 2 etapa 113gr,,0,11,13
75003425,Gerber ciruela pasa 2 etapa 113gr,,0,11,13
75003807,Gerber jugo de pera 1 etapa 118ml,,0,10,13
0,Gerber jugo de manzana 1 etapa 118ml,,0,0,13
7500000000000,Gerber splashers manzana 2 etapa 175ml,,0,0,13
7500000000000,Gerber splashers pera 2 etapa 175ml,,0,12,13
7500000000000,Atun Nair aleta amarilla en aceite 130gr,,0,14,13
7500000000000,Atun Nair aleta amarilla en agua 130gr,,0,14,13
7500000000000,Atun Tuny aleta amarilla en aceite 140gr,,0,15,13
179,Atún Tuny aleta amarilla en agua 140gr,,0,15,13
7500000000000,Aderezo Clemente Jacques a la italiana 237 ml,,0,22,13
7500000000000,Aderezo Clemente Jacques mil islas 237 ml,,0,22,13
7500000000000,Aderezo Clemente Jacques cesar 237 ml,,0,22,13
7500000000000,Chipotles Clemente Jacques molidos 220 ml,,0,22,13
7500000000000,Veladora limonero espiritu divino,,0,17,13
7500000000000,Veladora Aramo No.4,,0,16,13
7500000000000,Veladora Aramo N°8,,0,25,13
