Code,Name,Purchase Price,Tax,Retail Price,Category Code
6.13E+11,Jugo Arizona 680ml mango,,0,,1
7.51E+12,Pasta dental colgate 22ml,,0,,16
7.50E+12,Pasta dental colgate 50ml,,0,,16
7.50E+12,Pasta dental colgate 150ml,,0,,16
7.50E+12,Pasta dental crest complete 100ml,,0,,16
46677286804,Foco Philips 72 w,,0,,13
6.91E+12,Cepillo dental colgate pza,,0,,16
75001322,Malrboro rojo 20´s,,0,,19
75021597,Marlboro rojo 100 20´s,,0,,19
75014551,Marlboro gold 20´s,,0,,19
75030728,Marlboro double fusion velvet 100 20´s,,0,,19
75056001,Marlboro double fusion amber 100 20´s,,0,,19
75050450,Marlboro double fusion ruby 100 20´s,,0,,19
75031053,Marlboro mega ice express 100 20´s,,0,,19
75001476,Delicados sin filtro 18´s,,0,,19
75059514,Benson&hedges crystal blue 20´s,,0,,19
75056308,Benson&hedges crystal violet 20´s,,0,,19
75016777,Benson&hedges menthol pearl 20´s,,0,,19
75016760,Benson&hedges gold dorados 20´s,,0,,19
75063887,Chesterfield 14´s,,0,,19
75063900,Chesterfield 20´s,,0,,19
75063924,Chesterfield 24´s,,0,,19
75061425,Montana shots 14´s,,0,,19
75027766,Pallmall xl switch 20´s,,0,,19
75057886,Pallmall mykonos nightfall 20´s,,0,,19
75061654,pallmall/Xl Aruba sunrise 20´s,,0,,19
75027667,pallmall Menthol 20´s,,0,,19
8346917,Pallmall/XL premium american blend 20´s,,0,,19
75034665,Pallmall fresh 20´s,,0,,19
75050047,Pallmall ibiza sunset 20´s,,0,,19
75048129,Lucky strike original 20´s,,0,,19
7.50E+12,Camel activa 20´s,,0,,19
75057732,Lucky strike Con vertibles 20´s,,0,,19
75051785,Lucky strike click 4 mix 20´s,,0,,19
75046521,Lucky strike sin filtro 20´s,,0,,19
38000846731,Pringles original 37gr,,0,,1
38000847615,Pringles chile y limon 40gr,,0,,1
75036553,cerillos pz,,0,,1
7.50E+12,palillos maya 250 pzas,,0,,1
7.50E+12,Kola loka original 2 gr,,0,,1
7.50E+12,Nescafe mokaccino sobre 25gr,,0,,1
7.50E+12,Nescafe cappuccino sobre 20gr,,0,,1
7.50E+12,Nescafe decaf sobre 14gr,,0,,1
7.50E+12,Cera liquida nugget cafe 60ml,,0,,1
7.50E+12,Cera liquida nugget negro 60ml,,0,,1
7.50E+12,Raid laminitas 24 pzas,,0,,1
,Aspirina efervecente 500mg 1 par.,,0,,1
,Tabcin efervecente 500mg 1 par,,0,,1
,Curita pza,,0,,1
,CafiAspirina pza 500mg,,0,,1
,Desenfriolito plus pza 80mg,,0,,1
7.50E+12,Bixen naproxeno sodico 550mg,,0,,1
7.50E+12,Dramamine pza 50mg,,0,,1
,Tarmin loperamida pza 2 mg,,0,,1
,Terramicina 125mg pza pastilla,,0,,1
,Terramicina 500mg pza capsula,,0,,1
,Ampicilina 500mg pza,,0,,1
,Agrifen antigripal pza 500mg,,0,,1
75916565,Vick vaporub 12gr,,0,,1
,Pepto bismol pza 262mg,,0,,1
7.50E+12,Sal de uvas picot sobre 5 gr,,0,,1
,Alka seltzer efervecente pza,,0,,1
,Neomelubrina pza 500mg,,0,,1
,Buscapina 10mg pza,,0,,1
,Sedalmerck,,0,,1
7.50E+12,Contac ultra 500mg pza,,0,,1
,Flanax 550mg pza,,0,,1
,Aspirina pza 500mg,,0,,1
,Tabcin noche 1 par,,0,,1
,Tabcin active 1 par,,0,,1
,Neomicina caolin y pectina pza,,0,,1
7.51E+12,Banditas adhesivas para ninos skinprot,,0,,1
,tortilla a granel maiz kg,,0,,1
,Huevo A granel kg,,0,,1
7.50E+12,Coca cola sin azucar 1 lt,,0,,1
7.50E+12,Coca cola light 1 lt,,0,,1
7.50E+12,Sidral mundet 1 lt,,0,,1
7.50E+12,Delaware punch uva 600ml,,0,,1
7.50E+12,Sidral mundet RET. 500ml,,0,,1
7.50E+12,Valle Frut uva 600ml,,0,,1
7.50E+12,Limon&nada valle 600ml,,0,,1
7.50E+12,Coco&nada valle 600ml,,0,,1
7.50E+12,Valle frut guayaba 2 lt,,0,,1
7.50E+12,Ciel Mineral 600ml,,0,,1
7.50E+12,Gatorade blue thunder 1 lt,,0,,1
7.50E+12,Coca cola lata 355ml,,0,,1
7.50E+12,Coca cola 1.25 lt Ret.,,0,,1
7.50E+12,Coca cola 3 lt,,0,,1
7.50E+12,Coca cola 3 lt sin azucar,,0,,1
7.50E+12,Sidral mundet light 2 lt,,0,,1
7.50E+12,Cola cola 1.750 lt,,0,,1
7.50E+12,Sidral mundet 2 lt,,0,,1
7.50E+12,Delaware punch 355ml,,0,,1
7.50E+12,Naranja&nada valle 355ml,,0,,1
7.50E+12,Sidral mundet light 600ml,,0,,1
7.50E+12,Sidral Mundet 600ml,,0,,1
7.50E+12,Mundet Prisco 600ml,,0,,1
7.50E+12,Sprite lata 355ml,,0,,1
7.50E+12,Sidral mundet 355ml,,0,,1
7.50E+12,Sidral mundet 235ml,,0,,1
7.50E+12,Coca cola vid. 235ml,,0,,1
7.50E+12,Coca cola 250ml,,0,,1
7.50E+12,Sprite Zero 600ml,,0,,1
7.50E+12,Senzao Guarana 600ml,,0,,1
7.50E+12,Coca cola light 2 lt,,0,,1
7.50E+12,Valle Frut critrico 3 lt,,0,,1
7.50E+12,Sidral Mundet 3 lt,,0,,1
7.50E+12,Fanta narajra 3 lt,,0,,1
7.50E+12,Coca cola Ret. 3 lt,,0,,1
7.50E+12,Coca cola Ret. 2.5 lt,,0,,1
7.50E+12,Fresca toronja 3 lt,,0,,1
7.50E+12,Sprite 3 lt,,0,,1
7.50E+12,Tecate light 1.2 lt Ret.,,0,,1
7.50E+12,Tecate 1.2 lt Ret.,,0,,1
75005252,Superior 355ml no Ret.,,0,,1
75005160,Carta blanca 355ml no Ret.,,0,,1
7.50E+12,Sol cero 355ml,,0,,1
7.50E+12,Sol 355ml No Ret.,,0,,1
75019495,Indio 355ml no Ret.,,0,,1
7.50E+12,XX ambar 355ml No Ret.,,0,,1
75019693,XX 355 No Ret.,,0,,1
7.50E+12,Sol chelada 473ml,,0,,1
7.50E+12,Sol michelada 473ml,,0,,1
7.50E+12,Indio plata 473ml,,0,,1
7.50E+12,XX ambar 1.2 lt Ret.,,0,,1
7.50E+12,XX ambar 473ml,,0,,1
7.50E+12,XX especial 473ml,,0,,1
7.50E+12,Tecate titanium 473ml,,0,,1
7.50E+12,Bohemia Weizen 355ml no Ret.,,0,,1
7.50E+12,Bohemia Vienna 355ml no Ret.,,0,,1
7.50E+12,Bohemia Pilsner 355ml no Ret.,,0,,1
7.50E+12,Tecate light 473ml,,0,,1
7.50E+12,Heineken 1 lt Ret.,,0,,1
7.50E+12,Tecate 12 pack 355ml,,0,,1
7.50E+12,Tecate light 12 pack 355ml,,0,,1
7.50E+12,Indio 12 pack 355ml no Ret.,,0,,1
7.50E+12,Squirt toronja 2.5 lt,,0,,1
7.50E+12,Pepsi cola 3 lt,,0,,1
7.50E+12,Jumex Fresh citrico 2 lt,,0,,1
7.50E+12,Jumex Frutzzo mandarina 1.5 lt,,0,,1
7.50E+12,Limonada limon 2 lt,,0,,1
7.50E+12,Sangria casera 2 lt,,0,,1
7.50E+12,Manzanita Sol 2 lt,,0,,1
7.50E+12,7 UP 3 lt limon,,0,,1
7.50E+12,Manzanita sol 3 lt,,0,,1
7.50E+12,Mirinda 3 lt naranja,,0,,1
7.50E+12,7 UP limon 1.5 LT,,0,,1
7.50E+12,Squirt toronja 1.5 lt,,0,,1
7.50E+12,Manzanita sol 1.5 lt,,0,,1
7.50E+12,Mirinda naranja 2 lt,,0,,1
7.50E+12,Be light fresa 1.5 lt,,0,,1
7.50E+12,Pepsi cola 2 lt,,0,,1
7.50E+12,Pepsi cola 1 lt,,0,,1
7.50E+12,Pepsi cola 600ml,,0,,1
7.50E+12,Pepsi light 600ml,,0,,1
7.50E+12,Be light mango 1.5 lt,,0,,1
7.50E+12,Be light 1.5 lt jamaica,,0,,1
7.50E+12,Pepsi cola 1.5 lt,,0,,1
7.50E+12,Pepsi cola 2.5 lt,,0,,1
7.50E+12,Pepsi cola 295ml,,0,,1
7.50E+12,Pepsi cola 500ml,,0,,1
7.50E+12,Rockstar energy 500ml,,0,,1
7.50E+12,Lipton te negro limon 600ml,,0,,1
7.50E+12,Manzanita sol 600ml,,0,,1
7.50E+12,Active water fresa-kiwi 1 lt,,0,,1
7.50E+12,Lipton te verde citricos 600ml,,0,,1
7.50E+12,Epura minerale 400ml limon,,0,,1
7.50E+12,Epura minerale 400ml manzana,,0,,1
7.50E+12,Jumex fresh 600ml citricos,,0,,1
7.50E+12,Jumex fresh 600ml conga,,0,,1
7.50E+12,Squirt light 600ml,,0,,1
7.50E+12,Squirt toronja 600ml,,0,,1
7.50E+12,Sangria casera 600ml,,0,,1
7.50E+12,Jumex frutzzo mandarina 600ml,,0,,1
7.50E+12,Squirt toronja 600ml,,0,,1
7.50E+12,Limonada limon 600ml,,0,,1
7.50E+12,Agua Epura 1 lt,,0,,1
7.50E+12,Canada Dry Ginger Ale 1 Lt,,0,,1
7.50E+12,7 UP limon 600ml,,0,,1
7.50E+12,Canada Dry Ginger Ale 600ml,,0,,1
7.50E+12,H2Oh! Manzana 1.5 lt,,0,,1
7.50E+12,H2Oh! Limon 1.5 lt,,0,,1
7.50E+12,Agua Epura 1.5lt,,0,,1
7.50E+12,Epura Jugo de mango 1 lt,,0,,1
7.50E+12,Epura Jugo de guayaba 1 lt,,0,,1
7.58E+11,Gummy Yummy 90gr mango,,0,,1
7.58E+11,Gummy Yummy 90gr Flan,,0,,1
7.58E+11,Gummy Yummy 90gr Tags,,0,,1
7.58E+11,Gummy Yummy 90gr cubos,,0,,1
7.58E+11,Gummy Yummy 90gr aros,,0,,1
7.58E+11,Gummy Yummy 90gr vipers,,0,,1
7.58E+11,Gummy Yummy 90gr frutal,,0,,1
7.58E+11,Gummy Yummy 90gr Glows,,0,,1
7.58E+11,Gummy Yummy 90gr Crowns,,0,,1
7.50E+12,Choco roles mora 100gr,,0,,1
75002275,Choco roles piña 100gr,,0,,1
7.50E+12,Gansito marinela 50gr,,0,,1
7.50E+12,Pinguinos Cookies & cream 80gr,,0,,1
7.50E+12,Pinguinos Chocolate 80gr,,0,,1
7.50E+12,Mini Pinguinos Chocolate 30gr,,0,,1
7.50E+12,Mini Chocoroles 30gr,,0,,1
7.50E+12,Mini gansito 25gr,,0,,1
7.50E+12,Pay de Piña Marinela 85gr,,0,,1
7.50E+12,Pay de Nuez Marinela 70gr,,0,,1
7.50E+12,Deliciosas Vainilla 90gr,,0,,1
7.50E+12,Deliciosas Choco Chispas 96gr,,0,,1
75002244,Napolitano Marinela 70gr,,0,,1
7.50E+12,Rollo Fresa Marinela 75gr,,0,,1
7.50E+12,Submarino Vainilla Marinela 105gr,,0,,1
7.50E+12,Submarino Chocolate Marinela 105gr,,0,,1
7.50E+12,Submarino Fresa Marinela 105gr,,0,,1
7.50E+12,Deliciosas Choco chispas 156gr,,0,,1
7.50E+12,Deliciosas Choco Chispas 130 gr,,0,,1
7.50E+12,Deliciosas Vainilla 156gr,,0,,1
7.50E+12,Animalitos Caramelo 200gr lara,,0,,1
7.50E+12,Decanelas lara 67gr,,0,,1
7.50E+12,Magnas Lara 200gr,,0,,1
7.50E+12,Deliciosas Navidad 150gr,,0,,1
7.50E+12,Deliciosas Choco chispas 230gr,,0,,1
7.50E+12,Deliciosas Vainilla 276gr,,0,,1
7.50E+12,Marias Lara 170gr,,0,,1
7.50E+12,Canapinas Lara 140gr,,0,,1
7.50E+12,Canapinas Lara 95gr,,0,,1
7.50E+12,Saladas Lara 233gr,,0,,1
7.50E+12,Polvorones Marinela 111gr,,0,,1
7.50E+12,Canelitas Marinela 90gr,,0,,1
7.50E+12,Canelitas Tentacion 73gr,,0,,1
7.50E+12,Principe Chocolate 105gr,,0,,1
7.50E+12,Sponch Marinela 120gr,,0,,1
7.50E+12,Principe Avellanas 105gr,,0,,1
7.50E+12,Principe Mousse de Limon 105gr,,0,,1
7.50E+12,Rocko Marinela 44gr,,0,,1
7.50E+12,Triki-Trakes Marinela 85gr,,0,,1
7.50E+12,Principe Chocolate Blanco 105gr,,0,,1
7.50E+12,Lors Marinela 98gr,,0,,1
7.50E+12,Mobi Rocko 45gr,,0,,1
7.50E+12,Plativolos Marinela 100gr,,0,,1
7.50E+12,Bombonetes Marinela 55gr,,0,,1
7.50E+12,Suavicremas Marinela Fresa 50gr,,0,,1
7.50E+12,Suavicremas Marinela Chocolate 50gr,,0,,1
7.50E+12,Suavicremas Marinela Vainilla 50gr,,0,,1
7.50E+12,Barritas Marinela Fresa 75gr,,0,,1
7.50E+12,Barritas Marinela Moras 75gr,,0,,1
7.50E+12,Barritas Marinela Piña 75gr,,0,,1
7.50E+12,Suavicremas Vainilla 90gr,,0,,1
7.50E+12,Canelitas Marinela 249gr,,0,,1
7.50E+12,Suavicremas Fresa 90gr,,0,,1
7.50E+12,Polvorones Marinela 345gr,,0,,1
7.50E+12,Principe Marinela 227gr,,0,,1
7.50E+12,Pastisetas Suandy 75gr,,0,,1
7.50E+12,Suavicremas Chocolate 153gr,,0,,1
7.50E+12,Triki-Trakes Marinela 245gr,,0,,1
7.50E+12,Barritas Marinela Fresa 222gr,,0,,1
7.50E+12,Barritas Marinela Piña 222gr,,0,,1
7.50E+12,Orejitas Tia rosa 71gr,,0,,1
7.50E+12,Orejas 100gr Tia rosa,,0,,1
7.50E+12,Semita Tia rosa 92gr,,0,,1
7.50E+12,Cuernitos Tia rosa 100gr,,0,,1
7.50E+12,Mantecadas Vainilla  Tia rosa 157.5gr,,0,,1
7.50E+12,Bigotes Cajeta Tia rosa 60gr,,0,,1
7.50E+12,Bigotes Chocolate Tia rosa 60gr,,0,,1
7.50E+12,Pachoncitos Nata Tia rosa 140gr,,0,,1
7.50E+12,Conchas Tia rosa 120gr,,0,,1
7.50E+12,Pachoncitos Naranja con coco Tia rosa 132gr,,0,,1
7.50E+12,Mantecadas Chocolate Tia rosa 142.5gr,,0,,1
7.50E+12,Twinky Vainilla Tia rosa 114gr,,0,,1
7.50E+12,Twinky Chocolate Tia rosa 114gr,,0,,1
7.50E+12,Twinky Fresa Tia rosa 114gr,,0,,1
7.50E+12,Besos de Nuez Gabi 70gr,,0,,1
7.50E+12,Chocotorro Tia rosa 50gr,,0,,1
7.50E+12,Dalmata Tia rosa 55gr,,0,,1
7.50E+12,Rejitas Tia rosa 65gr,,0,,1
7.50E+12,Tartinas Tia rosa Fresa 78gr,,0,,1
7.50E+12,Tartinas Tia rosa Zarzamora 78gr,,0,,1
7.50E+12,Tartinas Tia rosa Piña 78gr,,0,,1
7.50E+12,Doraditas Tia rosa 127gr,,0,,1
7.50E+12,Doraditas Tia Rosa 58gr,,0,,1
7.50E+12,Galleta de Avena Tia rosa 66gr,,0,,1
7.50E+12,Panque Tia rosa 255gr,,0,,1
7.50E+12,Fina Variedad gabi 200gr,,0,,1
7.50E+12,wonder Integral 100% 567gr,,0,,1
7.50E+12,Wonder Super pan blanco 567gr,,0,,1
7.50E+12,red cola 600ml,,0,,1
7.50E+12,Red cola 2 lt,,0,,1
7.50E+12,Peñafiel limonada 2 lt,,0,,1
7.50E+12,Peñafiel Toronjada 2 lt,,0,,1
7.50E+12,Peñafiel Naranjada 2 lt,,0,,1
7.50E+12,Peñafiel Mineral 2 lt,,0,,1
7.58E+11,Agua bonafont Natural 2 lt,,0,,1
7.94E+11,Red Cola 3 lt,,0,,1
7.50E+12,Valle frut guayaba 1.5 lt,,0,,1
7.50E+12,Sidra gota real 680ml,,0,,1
7.50E+12,Sidra Rosell Rosada 680ml,,0,,1
7.50E+12,Raid max mata cucarachas 400ml,,0,,1
7.50E+12,Arroz el mexicano 1 kg,,0,,1
7.06E+11,Whiskas sobre Fillets atun 85gr,,0,,1
7.51E+12,Whiskas sobre Souffle pavo y pollo 85gr,,0,,1
7.06E+11,Pedigree adulto lata pollo carne molida 625gr,,0,,1
7.06E+11,Pedigree Adulto lata pollo carne molida 375gr,,0,,1
7.59E+12,Rastrillo Schick extreme 3,,0,,1
7.70E+12,Rastrillo gillette prestobarba 3,,0,,1
7.50E+12,Pastilla poblanita aromatizante 70gr,,0,,1
7.51E+12,Suavitel Cuidado superior Fresca primavera 360ml,,0,,1
99176263982,Axion en crema Lima Limon 425gr,,0,,1
7.50E+12,Condones Sico Safety Feel,,0,,1
7.50E+12,Pinol Aromas Marino 828ml,,0,,1
7.50E+12,Pinol Aromas Frutal 828ml,,0,,1
7.50E+12,Pinol Aromas Floral 828ml,,0,,1
7.50E+12,Ajax amonia 1 lt,,0,,1
7.50E+12,Pinol Aromas Lavanda 500ml,,0,,1
7.51E+12,Fabuloso Oxy Lavanda 828ml,,0,,1
7.50E+12,Jabon Vel rosita barra 350gr,,0,,1
7.50E+12,Ensalada Atun dolores con verduras,,0,,1
7.50E+12,Mermelada de chabacano Clemente Jacques 470gr,,0,,1
7.50E+12,Mermelada de chabacano Clemente Jacques 270gr,,0,,1
7.50E+12,Mermelada de Frambuesa Clemente Jacques 270gr,,0,,1
7.51E+12,Mayonesa reducida Hellmann`s 190gr,,0,,1
,Saborizante Vainilla san lucas 45 ml,,0,,1
,Aceite de oliva el olivo 45ml,,0,,1
7.50E+12,Sopa Knorr coditos 95gr,,0,,1
7.50E+12,Sopa Knorr municiones 95gr,,0,,1
7.50E+12,Aderezo Clemente Jacques Ranch 237 ml,,0,,1
7.50E+12,Aderezo Clemente Jacques Diosa Azteca 237 ml,,0,,1
7.50E+12,Elotes Clemente Jacques 220gr,,0,,1
75062736,Marlboro Fusion shine 20`s,,0,,1
7.50E+12,Lol-tun salsa habanero 150gr,,0,,1
,Salsa picante Tabasco 60 ml,,0,,1
7.50E+12,Nidal bebe etapa 1 120gr,,0,,1
7.50E+12,Nido Entera bolsa 200gr,,0,,1
7.50E+12,Knorr suiza 22gr,,0,,1
7.51E+12,Riko pollo 33gr,,0,,1
7.50E+12,knorr tomate 22gr,,0,,1
94331421313,Oats Avena granvita 400gr,,0,,1
,Frijoles a granel kg,,0,,1
7.50E+12,Frijol abeto flor de mayo 1 kg,,0,,1
7.50E+12,Jarritos manzana 2 lt,,0,,1
7.50E+12,Maizena chocolate 45gr,,0,,1
7.50E+12,Maizena Nuez 45gr,,0,,1
7.50E+12,Maizena vainilla 45gr,,0,,1
7.50E+12,Maizena Fresa 45gr,,0,,1
7.50E+12,Schweppes giner ale 1 lt,,0,,1
7.45E+11,Jarritos piña 600ml,,0,,1
7.50E+12,Teq. Rieles 750ml,,0,,1
7.62E+12,Tang melon 15gr,,0,,1
7.62E+12,Tang piña 15gr,,0,,1
7.62E+12,Tang uva 15gr,,0,,1
7.62E+12,Tang Horchata 15gr,,0,,1
7.62E+12,Tang jamaica 15gr,,0,,1
7.62E+12,Tang mango 15gr,,0,,1
7.62E+12,Tang limon 15gr,,0,,1
7.62E+12,Tang fresa 15gr,,0,,1
7.35E+11,Gelatina DGARI cereza agua 140gr,,0,,1
7.35E+11,Gelatina DGARI arandano agua 140gr,,0,,1
7.35E+11,Gelatina DGARI uva agua 140gr,,0,,1
7.35E+11,Gelatina DGARI jerez agua 140gr,,0,,1
7.35E+11,Gelatina DGARI frambuesa agua 140gr,,0,,1
7.35E+11,Gelatina DGARI naranja agua 140gr,,0,,1
7.35E+11,Gelatina DGARI fresa leche 140gr,,0,,1
7.35E+11,Gelatina DGARI nuez leche 140gr,,0,,1
7.35E+11,Gelatina DGARI coco leche 140gr,,0,,1
7.35E+11,Gelatina DGARI grosella agua 140gr,,0,,1
7.35E+11,Gelatina DGARI limon agua 140gr,,0,,1
7.35E+11,Gelatina DGARI rompope leche 140gr,,0,,1
7.35E+11,Gelatina DGARI chocolate leche 140gr,,0,,1
7.35E+11,Gelatina DGARI mango manila agua 140gr,,0,,1
7.35E+11,Gelatina DGARI piña agua 140gr,,0,,1
7.35E+11,Gelatina DGARI durazno agua 140gr,,0,,1
7.35E+11,Gelatina DGARI vainilla leche 140gr,,0,,1
7.35E+11,Gelatina DGARI mora silvestre agua 140gr,,0,,1
6.36E+11,Appleton white 200ml,,0,,1
6.36E+11,Appleton special 200ml,,0,,1
7.50E+12,Antillano blanco 250ml,,0,,1
7.50E+12,Vodka Karat 250ml,,0,,1
7.50E+11,San matias blanco 250ml,,0,,1
6.98E+11,Casco viejo 200ml,,0,,1
7.50E+12,Teq. Jarana 250ml,,0,,1
14800515329,Clamato el original 473ml,,0,,1
7.50E+12,Jumex Jugosa 450ml durazno,,0,,1
7.50E+12,Jumex Jugosa 450ml mango,,0,,1
7.50E+12,Jumex Jugosa 450ml guayaba,,0,,1
7.50E+12,Jumex Jugosa 450ml manzana,,0,,1
7.50E+12,Wonder Hot dogs 340gr,,0,,1
7.50E+12,Boyis Bimbo 120gr,,0,,1
7.50E+12,Bimbuñuelos bimbo 66gr,,0,,1
7.50E+12,Choco Donas bimbo  108gr,,0,,1
7.50E+12,Petits Frutos rojos 76gr,,0,,1
7.50E+12,Petits Crema pastelera 76gr,,0,,1
7.50E+12,Petits Chocolate 76gr,,0,,1
7.50E+12,Tortillinas tia rosa 204gr,,0,,1
7.50E+12,Tortillinas tia rosa 510gr,,0,,1
7.50E+12,Pan molido bimbo clasico 210gr,,0,,1
7.50E+12,Empanizador crujiente bimbo 175gr,,0,,1
7.50E+12,Mantecadas vainilla bimbo 187.5gr,,0,,1
7.50E+12,Panquecitos con chipas de chocolate bimbo 140gr,,0,,1
7.50E+12,Roles de canela glaseados 135gr,,0,,1
7.50E+12,Roles de canela con pasas 120gr,,0,,1
7.50E+12,Rebanadas bimbo chocolate 55gr,,0,,1
7.50E+12,Rebanadas bimbo 55gr,,0,,1
7.50E+12,Madalenas mantequilla 93gr,,0,,1
7.50E+12,Mante chox bimbo 121gr,,0,,1
7.50E+12,Medias noches bimbo 340gr,,0,,1
7.50E+12,Bimbollos bimbo 450gr,,0,,1
7.50E+12,Bollos artesano bimbo 480gr,,0,,1
7.50E+12,Panque Bimbo naranja 255gr,,0,,1
7.50E+12,Panque Bimbo marmol 255gr,,0,,1
7.50E+12,Panque Bimbo nuez 255gr,,0,,1
7.50E+12,Panque Bimbo Chocolate 255gr,,0,,1
7.50E+12,Panque Bimbo pasas 255gr,,0,,1
7.50E+12,Donitas Bimbo espolvoreadas 105gr,,0,,1
7.50E+12,Bimbo Donas 158gr,,0,,1
7.50E+12,Little bites 83gr chocolate,,0,,1
7.50E+12,Nito bimbo chocolate 62gr,,0,,1
7.50E+12,Pan bimbo blanco 640gr,,0,,1
7.50E+12,Hotkis bimbo 50gr,,0,,1
7.50E+12,Colchones bimbo naranja 130gr,,0,,1
7.50E+12,Roles bimbo glaseados 410gr,,0,,1
7.50E+12,Donas Bimbo Azucaradas 158gr,,0,,1
7.50E+12,Oroweat 12 granos 680gr,,0,,1
7.50E+12,Salmas sanissimo bimbo 144gr,,0,,1
7.50E+12,Pan blanco bimbo 360gr,,0,,1
7.50E+12,Pan blanco rinde 454gr,,0,,1
7.50E+12,Pan bimbo linaza 610gr,,0,,1
7.50E+12,Pan bimbo multrigrano 610gr,,0,,1
7.50E+12,Pan bimbo integral 370gr,,0,,1
7.50E+12,Pan bimbo integral 675gr,,0,,1
7.50E+12,Jalapeños la costeña 380gr,,0,,1
7.50E+12,Chipotles en adobo la costeña 220gr,,0,,1
7.50E+12,Chiles largos la costeña 380gr,,0,,1
7.50E+12,Chiles largos san marcos 400gr,,0,,1
7.50E+12,Jalapeños la costeña 220gr,,0,,1
7.50E+12,Chipotles en adobo la costeña 105gr,,0,,1
7.50E+12,Rajas la costeña 105gr,,0,,1
7.50E+12,Mccormick Aderezo ranch 230ml,,0,,1
7.50E+12,Mccormick sal con ajo 157gr,,0,,1
7.50E+12,Mccormick Ablandador de carnes 155gr,,0,,1
7.50E+12,Salsa verde del monte 220gr,,0,,1
7.50E+12,Royal polvo para hornear 110gr,,0,,1
7.50E+12,Mccormick sal con ajo 125gr,,0,,1
7.50E+12,Yopi cajeta quemada 250gr,,0,,1
7.50E+12,Mccormick mostaza 210gr,,0,,1
8.59E+12,Maggi Jugoso al sarten 23.4gr,,0,,1
7.50E+12,Chicharos Herdez 400gr,,0,,1
7.50E+12,Chicharos con zanahoria Herdez  400gr,,0,,1
7.50E+12,Ensalada de legumbres Herdez 220gr,,0,,1
7.50E+12,Granos de elote Herdez 400gr,,0,,1
7.50E+12,Champiñones rebanados Herdez 186gr,,0,,1
7.50E+12,Granos de elote Herdez 220gr,,0,,1
7.50E+12,Chicharos Herdez 215gr,,0,,1
7.50E+12,Chicharos Clemente jacques 420gr,,0,,1
7.50E+12,Ensalada de legumbres Herdez 400gr,,0,,1
7.50E+12,Champiñones rebanados Herdez 380gr,,0,,1
7.50E+12,Crema Champiñones campbells 420gr,,0,,1
7.50E+12,Crema Elotes campbells 430gr,,0,,1
7.50E+12,Crema Esparragos campbells 420gr,,0,,1
,Pecosita pza,,0,,1
7.58E+11,Kranky ricolino 55gr,,0,,1
7.58E+11,Chocoretas Ricolino 55gr,,0,,1
7.58E+11,Pasitas Ricolino 55gr,,0,,1
7432354,Bubulubu 35gr,,0,,1
7.58E+11,"Gomilocas L. de la justicia moras, durazno y mango maracuya 60gr",,0,,1
7.58E+11,"Gomilocas L. de la justicia piña, fresa y pera 60gr",,0,,1
7.58E+11,Gomilocas Dientes 50gr,,0,,1
7.58E+11,Gomilocas Hamburguesas 60gr,,0,,1
7.58E+11,Almendras Ricolino 36gr,,0,,1
7.58E+11,Panditas clasicos ricolino 62.5gr,,0,,1
7.58E+11,Panditas Rellenos 54gr,,0,,1
7.58E+11,Moritas Ricolino 60gr,,0,,1
7.58E+11,Dulcigomas Ricolino 63gr,,0,,1
,Tix tix tubi pza,,0,,1
7.50E+12,Inspireka pinta frut 20.4gr,,0,,1
7.50E+12,Inspireka moldeable 45gr,,0,,1
7.50E+12,Inspireka Arena magica 30gr,,0,,1
7.50E+12,Inspireka Armables 32gr,,0,,1
7.50E+12,Inspireka Konstruy 49gr,,0,,1
7.50E+12,Zucaritas Kelloggs 260gr,,0,,1
7.50E+12,Corn Flakes Kelloggs 150gr,,0,,1
7.50E+12,Choco Krispis 290gr kelloggs,,0,,1
7.50E+12,Crema de coco calahua 1 Lt,,0,,1
7.50E+12,Pure de papa pronto 125gr,,0,,1
7.50E+12,Tres estrellas Hot Cakes 1 kg,,0,,1
7.50E+12,Hersheys Chocolate Malteada 236ml,,0,,1
31200454560,Jugo arandano Ocean spray 1 lt,,0,,1
75001773,Jugo Boing 250ml guayaba,,0,,1
75001759,Jugo Boing 250ml mango,,0,,1
75001797,Jugo Boing 250ml manzana,,0,,1
7.50E+12,Malteada alpura fresa 250ml,,0,,1
7.50E+12,Malteada alpura vainilla 250ml,,0,,1
7.50E+12,Malteada alpura chocolate 250ml,,0,,1
7.50E+12,Tortillas Milpa real 800gr,,0,,1
7.50E+12,Santa clara deslactosada 1 lt,,0,,1
7.50E+12,Malteada alpura chocolate 1 lt,,0,,1
7.50E+12,Malteada alpura fresa 1 lt,,0,,1
7.50E+12,Chiles Serranos la costeña 105gr,,0,,1
7.50E+12,Rajas la costeña 220gr,,0,,1
7.50E+12,Chipotles en adobo san marcos 100gr,,0,,1
7.50E+12,Chipotles en adobo san marcos 215gr,,0,,1
7.50E+12,Rajas la costeña 380gr,,0,,1
7.50E+12,Aceite olivo navarra 45ml,,0,,1
7.50E+12,Rajas verdes la morena 210gr,,0,,1
7.50E+12,Chipotles en adobo san marcos 380gr,,0,,1
7.50E+12,Pan bimbo cero cero 567gr,,0,,1
7.50E+12,Empanizador bimbo hojuela de maiz 180gr,,0,,1
7.50E+12,Thins Multigrano 127.5gr,,0,,1
